,노래제목,가수,가사
639,널 좋아하고 있어,문빛(Moonbit),"안녕 오늘도 예쁜 너에게
어떤 말을 할까 매일 고민해
너의 사소한 버릇 하나까지도
다 알고 싶어 나만 이런 걸까
왠지 날 쳐다보는 느낌이 들어
날 향해 수줍게 웃는 너의 모습이
혹시 너도 나와 같은 걸까
수줍은 내 마음을 다 너에게 전할래
이런 내 마음은 이미 너를 향해 달려가
너무 일찍 고백하면 섣부른가
온 우주가 내게 너를 말해주고 있어
널 좋아하는 내 마음 이런 거야
너의 사소했던 그 모든 말들이
나에겐 마치 달콤한 노래 같아
또 너와 함께한 일 하나까지도
나에겐 하루하루 한편의 영화 같아
이런 내 마음은 이미 너를 향해 달려가
너무 일찍 고백하면 섣부른가
온 우주가 내게 너를 말해주고 있어
널 좋아하는 내 마음 이런 거야
평범했던 내 하루가
이젠 너로 가득 찬 하루가 됐어
매일 혼자 걷던 이 거리를 너와 함께
걸었으면 좋겠어
이젠 내 마음을 너에게 전할래 조금은
서툴지만 가까워지는 너와 나
온 우주가 내게 너를 말해주고 있어
이제는 말할게 널 좋아한다고"
640,Like Someone In Love (Vocal Version),Chet Baker(쳇 베이커),"Lately, I find myself out gazing at stars
Hearing guitars like someone in love
Sometimes the things I do astound me
Mostly whenever you're around me

Lately I seem to walk as though I had wings
Bump into things like someone in love
Each time I look at you
I'm limp as a glove
And feeling like someone in love

Lately I seem to walk as though I have wings
Bump into things like someone in love
Each time I look at you I'm limp as a glove
And feeling like someone in love

Feeling like someone in love
In love"
642,I Could Write a Book,Anita O'day(애니타 오데이),"If they asked me I could write a book
About the way you walk and whisper and look
I could write a preface on how we met
So the world would never forget
And the simple secret of the plot
Is just to tell them that I love you a lot
Then the world discovers as my book ends
How to make two lovers a friend
If they asked me I could write a book
About the way you walk and whisper and look
I could write a preface on how we met
So the world would never forget
And the simple secret of the plot
Is just to tell them that I love you a lot
Then the world discovers as my book ends
How to make two lovers a friend"
652,There Will Never Be Another You (Vocal Version),Chet Baker(쳇 베이커),"There will be many other nights like this
And I'll be standing here with someone new
There will be other songs to sing, another fall, another spring
But there will never be another you

There will be other lips that I may kiss
But that won't thrill me like yours used to do
Yes, I may dream a million dreams
But how can they come true if there will never ever be another you

Yes, I may dream a million dreams
But how can they come true if there will never ever be another you"
656,say hello,Ardhito Pramono,"Say hello when you're in love
With the crowdie
Say hello when you're down
And needs more attention
Say hello to your friends and your family
Say hello say hello say hello
Say hello when you're gazing the stars
Say hello after partying so hard
Say hello when nobody's around
Say hello say hello say hello
Say hello when you're entering the store
Say hello to your ex when your drunk
Say hello to everyone around
Say hello say hello say hello
I don't need to be a pagliacci
Cause I'm truly in love and so happy
Say hello to your friends and your family
Say hello say hello say hello
Say hello to the politician
Say hello to your father in law
Say hello to your haters
And all the hypebeast's
Say hello say hello say hello
I don't need to be a pagliacci
Cause I'm truly in love and so happy
Cause you will understand how happy I am
Say hello say hello say hello
Say hello when your phone is ringing
Say hello to your ex while you're drinking
Say hello even when nobody's around
Say hello say hello say hello
Say hello say hello say hello
Say hello say hello say hello"
677,Paradise,Milky Day (밀키데이),"I dreamt about you late last night
My arms were holding you so tight
And I remember wishing that you'll never let me go
Each and every tender breath
She leaned her head against my chest
And whispered please don't ever let me go
Ooh
Shall we run away to somewhere far away
Just you and me in paradise yeah
Ooh
Shall we run away to somewhere far away
Just you and me in paradise yeah
I'm swimming in your eyes
Silhouettes in the sunrise glowing so bright
I need a minute
To capture this moment in time yeah
And when the skies look bleak
And your heart's still bleeding
And you're needing comfort and love
I'll be waiting for ya
We'll spend the night gazing at stars
Ooh yeah
Ooh yeah
Ooh yeah
Ooh yeah
The gentle ocean breeze
Singing songs so sweet
While you lay next to me
I'm wishing we could be
In paradise forever
Ooh
Shall we run away to somewhere far away
Just you and me in paradise yeah
Ooh
Shall we run away to somewhere far away
Just you and me in paradise yeah"
700,Daisy,DeloriansCONNECT 아티스트,"The day I saw you in the corner 
with your dirty shoe
Then you put your apron on 
and there's a long line waiting for you
'What can I do for you?' 
she said in front of my face
So I couldn't breath
That sweet smile in your face
But I know that you're just tryna be nice to me

Daisy Dais you gave me a hazy feeling lately
Can you stay with me along
 with the sweetest latte you came through
Stay by my side no more feeling blue
You make things right
Daisy I love you

Sittin' on my table far
But my eyes got fixed on you
I've only seen you twice in my life
But my mind is all over you
And when you came up to me
With a coffee in your hands oh I really see it
That you wеre meant for me
But I didn't havе the guts to ask your IG

Daisy Daisy you gave me a hazy feeling lately
Can you stay with me along 
with the sweetest latte you came through
Stay by my side no more feeling blue
You make things right
Daisy I love you

Daisy Daisy you gave me a hazy feeling lately
Can you stay with me along 
with the sweetest latte you came through
Stay by my side no more feeling blue
You make things right
Daisy I love you"
704,desiree,Powfu,"Take my hand and come inside
It's pouring rain, you're soaking
A cup of tea and change of clothes
I know life is miserable

It's OK just get some rest
I'll go bring you water
Messages and hours spent
Desiree my one and only friend

I'm 'a make breakfast in bed
Giving you the best day ever
Tell me anything that you need
I just want you to feel better

They don't know how to love
I guess it's in my blood
But you don't make it hard

Baby let your light shine
Shine on through
Let you take up my time
Time with you
Baby let your light glow
Let it glow
Kiss me with your eyes closed

Take my hand and come inside
It's pouring rain, you're soaking
A cup of tea and change of clothes
I know life is miserable

It's OK just get some rest
I'll go bring you water
Messages and hours spent
Desiree my one and only friend

I need you next to me
When you're not right here
Can't even fall asleep
Take me back to the start
Staring up at the stars
Need to lay in your arms
Or I might fall apart

Baby kiss me with your eyes closed
I'm a mess baby I know
Just kiss me with blinds closed
I could do this forever
Won't ever let you go"
705,Phone Call,pisceze,"Every night and then you used to call me
Talking about things
And how they used to be between us
(Remember that? Yo take me off speaker)
But how you not gone see
What you've done to me?
Time is up with me fuck your apologies
(Fuck your apologies)
But I can't lie these late nights
Got me all caught up
See your name on my phone pop up
Then it goes down
Just one call away
Then you on your way
Then it goes down down down
I ain't tryna waste no time
We should find a way to cool down
(So if I call you at 11
How is that not fitting you into
My day cause I could've just not called)
(Because that's the end of the day
Are you kidding me?)
It's stupid things that be causing pain
I got these hoes up in my phone
I admit that I'm ashamed
I hit the road then I'm ghost
I know it leaves a stain
I know I play it off
But I swear you aint some bitch I'm playing
And I know you got problems in your past
And I know I triggered but I aint no therapist
(Ah yea)
And you've been patient with my ways
You been all up in my dome
I'm just tryna get back home to that thang
But I can't lie these late nights
Got me all caught up
See your name on my phone pop up
Then it goes down
Just one call away
Then you on your way
Then it goes down down down
I don't wanna waste no time
We should find a way to cool down"
706,Feelin' Down,Selmer,"Funny how the days go by
Now I can hardly smile
Man I had it good a while
Now I don't feel quite right
Oh time flies and so do I
But she is still in my mind
Summer's gone I'll soon be done
I'm feelin' down
But it slightly fades when you're around
If I had a thought or two
I guess I'd think of you
But you see now I'm way too blue
People tell me I'm gullible
I've heard that joke before
I ain't comin' out 'til it's due
Long black hair is in the lips
I'm longing for a kiss
In my heart that's where it hits
But it's so hard to miss
Oh time flies and so do I
But she is still in my mind
Soon I'm fine but until that time
I'm feelin' down
But it slightly fades when you're around
If I had a thought or two
I guess I'd think of you
But you see now I'm way too blue
People tell me I'm gullible
I've heard that joke before
I ain't comin' out 'til it's due
I'm feelin' down
I'm feelin' down
Oh oh
If I had a thought or two
I guess I'd think of you
But you see now I'm way too blue
People tell me I'm gullible
I've heard that joke before
I ain't comin' out 'til it's due"
707,Dead,Madison Beer(매디슨 비어)CONNECT 아티스트,"You could be here but you're there
You could be anywhere
And these days I don't even care no more
You only be showing me love
Whenever you've had too much
Whatever's been filling your cup no more
Baby no more showing up
When you're not sober
At my front door
Just to say you're alone tonight
Yeah tryna fuck me and my mind up
It's a reminder you're a liar
And you know I'm right
You say you can't live without me
So why aren't you dead yet?
Why you still breathing?
And you say you can't live without me
Then why aren't you dead yet?
Why do you say that?
You could be here but you're not
I give whatever you want
But you just take it and run
You run (Oh run run)
And I give you so many shots
But you just drinking 'em all
You never give it a thought
Oh love (Yeah)
Baby no more showing up
When you're not sober (Sober)
At my front door just to say
You're alone tonight (Alone tonight)
Yeah tryna fuck me and my mind up
It's a reminder you're a liar
And you know I'm right
You say you can't live without me
So why aren't you dead yet?
Why you still breathing?
And you say you can't live without me
Then why aren't you dead yet?
Why do you say that?
Why why why why?
Why why why why?
Why why why why?
Why aren't you dead yet?
Be careful what you say
Say only what you mean
Mean to me then you're nice
You're nice you're nice
It's nice to know you now
Now that it all went down
Down on your knees you cry
You cry you cry yeah
You say you can't live without me
So why aren't you dead yet?
Why you still breathing?
And you say you can't live without me
Then why aren't you dead yet?
Why do you say that?
Why why why why?
Why why why why?
Why why why why?
Why aren't you dead yet?
Why why why why?
Why why why why?
Why aren't you dead yet?"
708,lie to me (feat. Destiny Rogers),James Reid,"You been overseas
 I been overworking
 Quiet on the phone
 Got me feeling nervous
 Girl I can read your mind

 Didn't bring it up
 Didn't wanna know
 If you wanna break
 Can we break it slow?

 There's something different in the way you move
 Your body tells the truth
 Ooh I'm scared to lose you
 If we're at the end of the line
 Just

 Lie to me
 Promise that you'll handle my heart carefully
 When you're walking away
 Baby girl
 Cry for me
 Even if the tears that fall are make believe
 I want you to lie to me
 Oh, lie to me

 Blowin up my phone actin like you want me
 Hear it in your tone that you're feelin sorry
 Guilty and it shows, better watch your words
 I don't wanna know, that'll make it worse

 If you wanna talk, just say what I want, baby
 Stay with me tonight, make it feel alright, baby
 Drink, take a sip, when I picture you gone
 And I don't wanna go down that road

 Cuz I've been here too many times
 So come and make my night
 I know that it's not right
 I just want you to

 Lie to me
 Promise that you'll handle my heart carefully
 When you're walking away
 Baby girl
 Cry for me
 Even if the tears that fall are make believe
 I want you to lie to me
 Oh, lie to me

 La la lie to me, la la lie to me
 Cry ah cry for me, cry ah cry for me

 La la lie to me, la la lie to me
 Cry ah cry for me, cry ah cry for me

 I just want you to lie to me
 Promise that you'll handle my heart carefully
 When you're walking away
 Baby girl
 Cry for me
 Even if the tears that fall are make believe
 I want you to lie to me
 Oh, lie to me"
